admission_date,income_monthly_amount,balance_amount,montoOR,cantiOR,transaOR,montoDE,cantiDE,transaDE,clasifica
4,2757.75,13490.61,17521.4,79.0,1752.0,45642.16,36.0,6520.0,1
4,2757.75,13029.07,17521.4,79.0,1752.0,45642.16,36.0,6520.0,1
4,2757.75,135.14,17521.4,79.0,1752.0,45642.16,36.0,6520.0,1
4,2757.75,11863.32,17521.4,79.0,1752.0,45642.16,36.0,6520.0,1
4,2757.75,135.14,17521.4,79.0,1752.0,45642.16,36.0,6520.0,1
4,2757.75,10875.12,17521.4,79.0,1752.0,45642.16,36.0,6520.0,1
4,2757.75,525.3,17521.4,79.0,1752.0,45642.16,36.0,6520.0,1
4,2757.75,10875.12,17521.4,79.0,1752.0,45642.16,36.0,6520.0,1
3,1522.94,58604.09,5942.98,64.0,594.0,8852.36,21.0,1770.0,1
3,1522.94,58098.33,5942.98,64.0,594.0,8852.36,21.0,1770.0,1
3,1522.94,57235.28,5942.98,64.0,594.0,8852.36,21.0,1770.0,1
3,1522.94,55877.69,5942.98,64.0,594.0,8852.36,21.0,1770.0,1
3,1522.94,54964.27,5942.98,64.0,594.0,8852.36,21.0,1770.0,1
3,1522.94,54644.25,5942.98,64.0,594.0,8852.36,21.0,1770.0,1
5,2168.56,608.14,4730.0,8.0,1182.0,53518.32,65.0,5352.0,1
5,2168.56,43131.06,4730.0,8.0,1182.0,53518.32,65.0,5352.0,1
5,2168.56,415.82,4730.0,8.0,1182.0,53518.32,65.0,5352.0,1
5,2168.56,41868.28,4730.0,8.0,1182.0,53518.32,65.0,5352.0,1
5,2168.56,759.7,4730.0,8.0,1182.0,53518.32,65.0,5352.0,1
5,2168.56,40607.59,4730.0,8.0,1182.0,53518.32,65.0,5352.0,1
5,2168.56,848.57,4730.0,8.0,1182.0,53518.32,65.0,5352.0,1
5,2168.56,39307.84,4730.0,8.0,1182.0,53518.32,65.0,5352.0,1
5,2168.56,782.05,4730.0,8.0,1182.0,53518.32,65.0,5352.0,1
5,2168.56,38027.71,4730.0,8.0,1182.0,53518.32,65.0,5352.0,1
5,2168.56,772.24,4730.0,8.0,1182.0,53518.32,65.0,5352.0,1
5,2168.56,36690.17,4730.0,8.0,1182.0,53518.32,65.0,5352.0,1
12,3916.1,275367.73,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,830408.67,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,343216.76,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,200756.82,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,1707.6,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,276.27,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,498008.61,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,1336671.45,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,241354.38,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,752790.24,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,333440.0,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,187448.7,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,651.07,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,1071.07,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,484457.06,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,1324551.62,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,207056.52,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,693695.52,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,200000.0,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,323346.84,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,178794.47,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,53621.73,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,471081.2,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,768.45,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,1280.86,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,1312980.35,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,81976.62,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,183906.76,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,620503.62,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,0.55,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,183970.32,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,677905.39,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,163292.11,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,109127.74,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,457362.89,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,3674.59,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,1875.66,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,1300375.85,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,58444.61,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,160585.79,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,167913.85,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,574262.56,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,364277.62,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,659054.44,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,154797.43,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,55506.01,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,52.43,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,443651.18,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,76888.16,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,1288307.71,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,357015.11,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,208956.14,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,334334.59,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,640000.21,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,357831.44,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,151795.59,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,55506.01,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,1037.41,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,430044.15,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,170.17,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,1276150.16,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,95868.81,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
12,3916.1,158238.39,7490.0,5.0,2497.0,378325.86,36.0,37833.0,1
27,11004.23,114979.91,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,39.41,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,26.03,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,140.19,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,46447.85,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,21367.14,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,5344.19,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,766.5,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,113439.96,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,3158.29,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,26.05,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,62.38,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,43215.09,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,140.19,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,15738.89,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,44.9,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,986.95,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,5344.19,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,113439.96,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,5796.12,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,26.03,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,341.26,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,41060.73,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,22827.75,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,1172.77,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,4889.3,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,110354.55,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,5468.96,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,15.92,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,37322.83,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,1709.95,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,229.29,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,17628.24,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,44.9,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,3621.1,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,4426.55,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,108806.48,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,16104.0,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,20.92,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,2035.46,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,35192.57,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,17290.68,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,57.9,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,3959.9,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,59.8,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,2981.79,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,108806.48,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,19.26,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,14947.86,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,33087.43,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,2022.9,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,9.11,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,7911.79,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,74.7,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,3487.27,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
27,11004.23,2251.27,102791.75,119.0,9345.0,205225.36,24.0,22803.0,1
8,1449.36,39999.25,1514.67,9.0,189.0,1026.0,6.0,171.0,1
8,1449.36,39630.88,1514.67,9.0,189.0,1026.0,6.0,171.0,1
8,1449.36,39123.49,1514.67,9.0,189.0,1026.0,6.0,171.0,1
8,1449.36,38506.8,1514.67,9.0,189.0,1026.0,6.0,171.0,1
8,1449.36,37806.88,1514.67,9.0,189.0,1026.0,6.0,171.0,1
8,1449.36,37140.73,1514.67,9.0,189.0,1026.0,6.0,171.0,1
14,2651.58,1157.56,2102.88,7.0,421.0,18736.2,30.0,2342.0,1
14,2651.58,12183.02,2102.88,7.0,421.0,18736.2,30.0,2342.0,1
14,2651.58,1303.4,2102.88,7.0,421.0,18736.2,30.0,2342.0,1
14,2651.58,10975.02,2102.88,7.0,421.0,18736.2,30.0,2342.0,1
14,2651.58,1688.88,2102.88,7.0,421.0,18736.2,30.0,2342.0,1
14,2651.58,9732.95,2102.88,7.0,421.0,18736.2,30.0,2342.0,1
14,2651.58,8455.84,2102.88,7.0,421.0,18736.2,30.0,2342.0,1
14,2651.58,2965.99,2102.88,7.0,421.0,18736.2,30.0,2342.0,1
14,2651.58,2997.35,2102.88,7.0,421.0,18736.2,30.0,2342.0,1
14,2651.58,7142.71,2102.88,7.0,421.0,18736.2,30.0,2342.0,1
14,2651.58,3023.79,2102.88,7.0,421.0,18736.2,30.0,2342.0,1
14,2651.58,5792.53,2102.88,7.0,421.0,18736.2,30.0,2342.0,1
14,1613.0,7000.0,11304.96,31.0,1615.0,12530.0,24.0,2088.0,0
14,1613.0,6709.09,11304.96,31.0,1615.0,12530.0,24.0,2088.0,0
14,1613.0,7000.0,11304.96,31.0,1615.0,12530.0,24.0,2088.0,0
14,1613.0,6709.09,11304.96,31.0,1615.0,12530.0,24.0,2088.0,0
14,1613.0,6709.09,11304.96,31.0,1615.0,12530.0,24.0,2088.0,0
14,1613.0,7000.0,11304.96,31.0,1615.0,12530.0,24.0,2088.0,0
14,1613.0,7000.0,11304.96,31.0,1615.0,12530.0,24.0,2088.0,0
14,1613.0,6709.09,11304.96,31.0,1615.0,12530.0,24.0,2088.0,0
14,1613.0,6709.09,11304.96,31.0,1615.0,12530.0,24.0,2088.0,0
14,1613.0,7000.0,11304.96,31.0,1615.0,12530.0,24.0,2088.0,0
14,1613.0,6709.09,11304.96,31.0,1615.0,12530.0,24.0,2088.0,0
14,1613.0,7000.0,11304.96,31.0,1615.0,12530.0,24.0,2088.0,0
6,1449.36,11032.81,4300.09,2.0,4300.0,6600.0,3.0,3300.0,1
6,1449.36,21411.2,4300.09,2.0,4300.0,6600.0,3.0,3300.0,1
6,1449.36,10438.77,4300.09,2.0,4300.0,6600.0,3.0,3300.0,1
6,1449.36,20590.33,4300.09,2.0,4300.0,6600.0,3.0,3300.0,1
6,1449.36,9839.88,4300.09,2.0,4300.0,6600.0,3.0,3300.0,1
6,1449.36,19766.16,4300.09,2.0,4300.0,6600.0,3.0,3300.0,1
6,1449.36,18909.8,4300.09,2.0,4300.0,6600.0,3.0,3300.0,1
6,1449.36,9221.98,4300.09,2.0,4300.0,6600.0,3.0,3300.0,1
6,1449.36,8610.37,4300.09,2.0,4300.0,6600.0,3.0,3300.0,1
6,1449.36,18048.21,4300.09,2.0,4300.0,6600.0,3.0,3300.0,1
6,1449.36,17167.43,4300.09,2.0,4300.0,6600.0,3.0,3300.0,1
6,1449.36,7962.08,4300.09,2.0,4300.0,6600.0,3.0,3300.0,1
6,1345.13,5818.32,3435.09,8.0,1718.0,46514.81,22.0,4651.0,1
6,1345.13,40120.0,3435.09,8.0,1718.0,46514.81,22.0,4651.0,1
6,1345.13,5654.26,3435.09,8.0,1718.0,46514.81,22.0,4651.0,1
6,1345.13,37146.89,3435.09,8.0,1718.0,46514.81,22.0,4651.0,1
6,1345.13,5490.85,3435.09,8.0,1718.0,46514.81,22.0,4651.0,1
6,1345.13,34112.36,3435.09,8.0,1718.0,46514.81,22.0,4651.0,1
6,1345.13,5318.78,3435.09,8.0,1718.0,46514.81,22.0,4651.0,1
6,1345.13,25189.05,3435.09,8.0,1718.0,46514.81,22.0,4651.0,1
6,1345.13,30992.76,3435.09,8.0,1718.0,46514.81,22.0,4651.0,1
6,1345.13,5146.89,3435.09,8.0,1718.0,46514.81,22.0,4651.0,1
6,1345.13,23552.12,3435.09,8.0,1718.0,46514.81,22.0,4651.0,1
6,1345.13,4970.65,3435.09,8.0,1718.0,46514.81,22.0,4651.0,1
6,1345.13,27831.12,3435.09,8.0,1718.0,46514.81,22.0,4651.0,1
6,1345.13,21877.14,3435.09,8.0,1718.0,46514.81,22.0,4651.0,1
2,3382.29,483.1,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,192.31,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,13493.03,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,207.13,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,1200.0,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,447.86,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,12489.36,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,183.93,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,1139.76,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,2000.0,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,411.74,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,11653.72,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,455.74,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,1864.94,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,1055.32,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,373.35,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,10700.54,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,462.27,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,966.21,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,1718.98,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,333.82,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,9734.08,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,725.66,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,874.97,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,1572.21,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,292.49,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,14746.74,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,148.63,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,1420.5,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3382.29,780.16,10918.59,63.0,1092.0,46220.96,50.0,4622.0,1
2,3012.07,119.53,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,12117.3,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,2588.6,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,30902.74,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,1870.68,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,5007.04,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,1621.11,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,27092.77,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,33426.95,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,702.57,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,10406.37,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,930.66,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,31052.48,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,1735.54,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,4037.29,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,26480.06,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,1678.12,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,32197.68,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,1000.3,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,8669.93,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,626.24,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,30248.5,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,33037.8,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,1594.3,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,3053.71,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,1948.28,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,25895.33,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,758.91,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,6895.08,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,6357.46,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,29815.25,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,32748.27,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,1407.1,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,45070.0,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,25313.25,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,1142.74,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,5095.55,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,6877.61,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,121.0,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,32335.21,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,1292.5,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,45070.0,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,2029.34,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,24686.51,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,6254.05,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,31717.83,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,801.09,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,1115.07,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,44152.45,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,2048.75,3.0,1.0,3.0,100.0,2.0,100.0,1
2,3012.07,24072.95,3.0,1.0,3.0,100.0,2.0,100.0,1
1,1599.75,20000.0,219.58,3.0,110.0,4183.84,22.0,418.0,1
1,1599.75,20000.0,219.58,3.0,110.0,4183.84,22.0,418.0,1
1,1599.75,19603.42,219.58,3.0,110.0,4183.84,22.0,418.0,1
1,1599.75,18966.2,219.58,3.0,110.0,4183.84,22.0,418.0,1
1,1599.75,18328.55,219.58,3.0,110.0,4183.84,22.0,418.0,1
1,1599.75,5000.0,219.58,3.0,110.0,4183.84,22.0,418.0,1
1,1599.75,17689.39,219.58,3.0,110.0,4183.84,22.0,418.0,1
1,1599.75,5000.0,219.58,3.0,110.0,4183.84,22.0,418.0,1
20,1516.88,17253.36,655.8,5.0,328.0,7076.0,3.0,3538.0,0
20,1516.88,17253.36,655.8,5.0,328.0,7076.0,3.0,3538.0,0
20,1516.88,17253.36,655.8,5.0,328.0,7076.0,3.0,3538.0,0
13,2742.33,901.67,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,8000.0,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,10615.0,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,21296.99,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,3794.74,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,2092.91,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,7360.14,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,623.34,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,7795.79,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,9931.2,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,19378.55,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,2010.36,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,2792.09,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,89.9,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,6506.89,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,321.19,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,7795.79,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,17444.67,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,9187.19,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,2043.75,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,1930.83,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,5639.78,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,7219.67,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,8385.76,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,15422.11,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,2120.74,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,1841.01,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,4748.92,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,13377.11,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,6653.69,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,7577.49,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,842.82,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,1753.74,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,3842.09,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,6069.8,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,1665.7,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,895.82,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
13,2742.33,2914.77,4878.66,24.0,488.0,12587.0,3.0,4196.0,1
16,2425.94,69.35,2742.0,11.0,392.0,633.61,4.0,634.0,1
16,2425.94,2233.52,2742.0,11.0,392.0,633.61,4.0,634.0,1
16,2425.94,2800.74,2742.0,11.0,392.0,633.61,4.0,634.0,1
16,2425.94,7527.45,2742.0,11.0,392.0,633.61,4.0,634.0,1
16,2425.94,341134.39,2742.0,11.0,392.0,633.61,4.0,634.0,1
16,2425.94,67.75,2742.0,11.0,392.0,633.61,4.0,634.0,1
16,2425.94,1244.47,2742.0,11.0,392.0,633.61,4.0,634.0,1
16,2425.94,2303.31,2742.0,11.0,392.0,633.61,4.0,634.0,1
16,2425.94,337807.18,2742.0,11.0,392.0,633.61,4.0,634.0,1
16,2425.94,7237.43,2742.0,11.0,392.0,633.61,4.0,634.0,1
